Kingdom,Phylum,Subphylum,Superclass,Subsuperclass,Class,Infraclass,Superorder,Order,Family,Genus,Species,Annotation_level,QMIC1955_18S_QU39_3,QMIC1956_18S_QU39_3,QMIC1957_18S_QU39_3,QMIC1958_18S_QU39_3,QMIC1959_18S_QU39_3,QMIC1965_18S_QU39_3,QMIC1966_18S_QU39_3,QMIC1967_18S_QU39_3,QMIC1968_18S_QU39_3,QMIC1969_18S_QU39_3,QMIC1975_18S_QU39_3,QMIC1976_18S_QU39_3,QMIC1977_18S_QU39_3,QMIC1978_18S_QU39_3,QMIC1979_18S_QU39_3,QMIC1985_18S_QU39_3,QMIC1986_18S_QU39_3,QMIC1987_18S_QU39_3,QMIC1988_18S_QU39_3,QMIC1989_18S_QU39_3,QMIC1995_18S_QU39_3,QMIC1996_18S_QU39_3,QMIC1997_18S_QU39_3,QMIC1998_18S_QU39_3,QMIC1999_18S_QU39_3,QMIC2005_18S_QU39_3,QMIC2006_18S_QU39_3,QMIC2007_18S_QU39_3,QMIC2008_18S_QU39_3,QMIC2009_18S_QU39_3,QMIC2015_18S_QU39_3,QMIC2016_18S_QU39_3,QMIC2017_18S_QU39_3,QMIC2018_18S_QU39_3,QMIC2019_18S_QU39_3,QMIC2025_18S_QU39_3,QMIC2026_18S_QU39_3,QMIC2027_18S_QU39_3,QMIC2028_18S_QU39_3,QMIC2029_18S_QU39_3,QMIC2035_18S_QU39_3,QMIC2036_18S_QU39_3,QMIC2037_18S_QU39_3,QMIC2038_18S_QU39_3,QMIC2039_18S_QU39_3,QMIC2045_18S_QU39_3,QMIC2046_18S_QU39_3,QMIC2047_18S_QU39_3,QMIC2048_18S_QU39_3,QMIC2049_18S_QU39_3,QMIC2055_18S_QU39_3,QMIC2056_18S_QU39_3,QMIC2057_18S_QU39_3,QMIC2058_18S_QU39_3,QMIC2059_18S_QU39_3,QMIC2065_18S_QU39_3,QMIC2066_18S_QU39_3,QMIC2067_18S_QU39_3,QMIC2068_18S_QU39_3,QMIC2069_18S_QU39_3,QMIC2075_18S_QU39_3,QMIC2076_18S_QU39_3,QMIC2077_18S_QU39_3,QMIC2078_18S_QU39_3,QMIC2079_18S_QU39_3,QMIC2085_18S_QU39_3,QMIC2086_18S_QU39_3,QMIC2087_18S_QU39_3,QMIC2088_18S_QU39_3,QMIC2089_18S_QU39_3,QMIC2095_18S_QU39_3,QMIC2096_18S_QU39_3,QMIC2097_18S_QU39_3,QMIC2098_18S_QU39_3,QMIC2099_18S_QU39_3,QMIC2115_18S_QU39_3,QMIC2116_18S_QU39_3,QMIC2117_18S_QU39_3,QMIC2118_18S_QU39_3,QMIC2119_18S_QU39_3,QMIC2125_18S_QU39_3,QMIC2126_18S_QU39_3,QMIC2127_18S_QU39_3,QMIC2128_18S_QU39_3,QMIC2129_18S_QU39_3,QMIC2135_18S_QU39_3,QMIC2136_18S_QU39_3,QMIC2137_18S_QU39_3,QMIC2138_18S_QU39_3,QMIC2139_18S_QU39_3,QMIC2145_18S_QU39_3,QMIC2146_18S_QU39_3,QMIC2147_18S_QU39_3,QMIC2148_18S_QU39_3,QMIC2149_18S_QU39_3,QMIC2156_18S_QU39_3,QMIC2157_18S_QU39_3,QMIC2158_18S_QU39_3,QMIC2159_18S_QU39_3,QMIC2174_18S_QU39_3,QMIC2175_18S_QU39_3,QMIC2176_18S_QU39_3,QMIC2177_18S_QU39_3,QMIC2178_18S_QU39_3,QMIC2193_18S_QU39_3,QMIC2194_18S_QU39_3,QMIC2195_18S_QU39_3,QMIC2196_18S_QU39_3,QMIC2197_18S_QU39_3,QMIC2204_18S_QU39_3,QMIC2234_18S_QU39_3,QMIC2235_18S_QU39_3,QMIC2236_18S_QU39_3,QMIC2237_18S_QU39_3,QMIC2247_18S_QU39_3,QMIC2253_18S_QU39_3,QMIC2254_18S_QU39_3,QMIC2255_18S_QU39_3,QMIC2256_18S_QU39_3,QMIC2257_18S_QU39_3,QMIC2263_18S_QU39_3,QMIC2276_18S_QU39_4,QMIC2277_18S_QU39_4,QMIC2278_18S_QU39_4,QMIC2294_18S_QU39_4,QMIC2295_18S_QU39_4,QMIC2296_18S_QU39_4,QMIC2297_18S_QU39_4,QMIC2298_18S_QU39_4,QMIC2313_18S_QU39_4,QMIC2326_18S_QU39_4,QMIC2327_18S_QU39_4,QMIC2328_18S_QU39_4,QMIC2329_18S_QU39_4,QMIC2330_18S_QU39_4,QMIC2336_18S_QU39_4,QMIC2337_18S_QU39_4,QMIC2338_18S_QU39_4,QMIC2339_18S_QU39_4,QMIC2340_18S_QU39_4,QMIC2346_18S_QU39_4,QMIC2347_18S_QU39_4,QMIC2348_18S_QU39_4,QMIC2349_18S_QU39_4,QMIC2350_18S_QU39_4,QMIC2356_18S_QU39_4,QMIC2357_18S_QU39_4,QMIC2358_18S_QU39_4,QMIC2359_18S_QU39_4,QMIC2360_18S_QU39_4,QMIC2366_18S_QU39_4,QMIC2367_18S_QU39_4,QMIC2368_18S_QU39_4,QMIC2369_18S_QU39_4,QMIC2370_18S_QU39_4,QMIC2372_18S_QU39_4,QMIC2374_18S_QU39_4,QMIC2376_18S_QU39_4,QMIC2378_18S_QU39_4,QMIC2380_18S_QU39_4,QMIC2386_18S_QU39_4,QMIC2387_18S_QU39_4,QMIC2388_18S_QU39_4,QMIC2389_18S_QU39_4,QMIC2390_18S_QU39_4,QMIC2396_18S_QU39_4,QMIC2397_18S_QU39_4,QMIC2398_18S_QU39_4,QMIC2399_18S_QU39_4,QMIC2400_18S_QU39_4,QPK1506-bulk_18S_QPKbulk_2017,QPK1512-bulk_18S_QPKbulk_2017,QPK1530-bulk_18S_QPKbulk_2017,QPK1534-bulk_18S_QPKbulk_2017,QPK1558-bulk_18S_QPKbulk_2017,QPK1569-bulk_18S_QPKbulk_2017,QPK1576-bulk_18S_QPKbulk_2017,QPK1593-bulk_18S_QPKbulk_2017,QPK1600-bulk_18S_QPKbulk_2017,QPK1613-bulk_18S_QPKbulk_2017,QPK1621-bulk_18S_QPKbulk_2017,QPK1629-bulk_18S_QPKbulk_2017,QPK1640-bulk_18S_QPKbulk_2017,QPK1652-bulk_18S_QPKbulk_2017,QPK1664-bulk_18S_QPKbulk_2017,QPK1670-bulk_18S_QPKbulk_2017,QPK1678-bulk_18S_QPKbulk_2017,QPK1696-bulk_18S_QPKbulk_2017,QPK1713-bulk_18S_QPKbulk_2017,QPK1727-bulk_18S_QPKbulk_2017,QPK1737-bulk_18S_QPKbulk_2017,QPK962-bulk_18S_QPKbulk_2017
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Chaetocerotanae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,Leptocylindrus minimus,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,61,21,12,0,0,5,9,19,0,0,4,3,23,0,0,12,13,9,0,0,53,22,29,29,10,0,6,0,25,9,0,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Corethranae,Corethrales,Corethraceae,Corethron,Corethron hystrix,12,143,79,45,10,0,127,137,157,42,0,73,92,101,33,0,8,10,6,11,0,0,0,30,9,0,0,17,0,0,0,63,74,25,4,0,33,24,61,15,0,21,0,163,10,0,53,43,21,0,0,38,4,8,8,0,0,0,3,12,0,0,0,6,9,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26,5,2,0,44,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12,14,15,0,0,5,31,29,5,0,94,80,83,0,0,42,31,50,0,0,106,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Corethranae,Corethrales,Corethraceae,Corethron,Corethron@,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,8,0,0,0,66,0,0,0,6,0,13,35,34,0,0,94,136,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Coscinodiscanae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus wailesii,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Coscinodiscanae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus curvatulus,12,6,0,0,0,0,0,11,15,13,0,9,12,20,0,0,32,35,11,14,0,16,10,94,43,0,25,94,43,238,0,6,5,15,0,0,5,5,17,4,0,3,0,13,3,0,16,23,10,0,4,18,2,10,0,0,3,0,0,0,0,0,0,6,0,0,9,12,0,0,0,0,2,0,0,0,0,0,5,0,0,0,6,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,14,0,32,15,13,0,0,0,5,0,2,0,0,30,11,0,4,0,47,58,23,0,0,9,0,0,0,0,0,0,0,0,0,3,0,19,0,0,12,9,14,0,0,13,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Coscinodiscanae,Coscinodiscanae@,Coscinodiscanae@@,Coscinodiscanae@@@,Coscinodiscanae@@@@,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,26,0,0,0,0,0,0,0,12,22,83,0,8,4,0,25,0,0,0,0,4,0,0,20,0,0,0,0,12,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Coscinodiscanae,Ethmodiscales,Ethmodiscaceae,Ethmodiscus,Thalassiosira punctigera,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,137,88,78,0,0,31,14,0,0,0,15,0,0,0,0,14,0,27,0,0,52,22,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Coscinodiscanae,Melosirales,Stephanopyxidaceae,Stephanopyxis,Stephanopyxis turris,12,14,4,0,0,0,0,9,41,0,0,0,4,19,0,4,0,0,0,0,0,0,0,0,5,0,16,110,8,7,0,30,93,41,6,0,6,5,41,11,0,4,0,0,10,0,10,0,0,0,0,12,0,0,8,3,0,0,0,59,0,0,0,119,0,0,14,28,31,12,0,3,0,0,7,16,0,10,144,21,0,0,0,147,36,15,5,5,10,9,0,63,11,53,38,0,0,32,0,11,0,0,42,0,0,3,3,83,13,4,0,0,50,0,3,9,5,0,39,6,0,0,28,85,17,170,58,157,25,13,23,0,0,0,26,23,0,0,80,8,11,0,17,59,0,0,0,4,15,0,0,0,0,12,16,0,27,0,88,10,0,0,0,69,8,6,0,0,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Coscinodiscanae,Paraliales,Paraliaceae,Paralia,Paralia sulcata,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Coscinodiscophycidae_EXT@,Coscinodiscophycidae_EXT@@,Coscinodiscophycidae_EXT@@@,Coscinodiscophycidae_EXT@@@@,Coscinodiscophycidae_EXT@@@@@,7,43,8,3,6,0,30,12,29,17,0,25,22,19,0,4,139,201,37,7,0,255,200,145,17,6,96,528,172,69,0,507,574,127,46,36,606,713,655,104,5,118,42,592,78,24,311,503,297,22,12,322,54,49,17,0,7,0,0,118,21,51,25,165,35,4,14,13,21,30,4,28,29,24,11,16,20,17,281,27,16,16,26,1809,99,40,300,275,421,33,14,165,32,683,179,42,27,273,68,34,0,4,292,59,10,79,40,350,35,11,84,22,200,10,0,5,18,7,234,18,0,9,187,621,12,124,66,344,69,15,56,1339,303,201,68,15,190,182,120,29,13,100,126,105,13,12,48,27,36,4,0,47,34,20,34,3,153,62,121,43,0,135,129,132,15,8,93,99,58,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Lauderiaceae,Lauderia,Lauderia annulata,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,75,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Skeletonemaceae,Skeletonema,Skeletonema costatum,12,50,25,12,0,0,50,37,30,12,0,17,46,23,10,0,15,9,5,12,3,5,0,28,9,16,98,1015,404,20,8,224,274,94,109,203,306,513,343,66,45,77,22,222,151,84,3059,2101,1028,41,50,793,249,528,62,15,0,0,49,612,148,0,0,134,75,16,69,291,0,6,51,398,77,136,16,28,0,4,167,86,6,0,0,82,11,15,236,146,280,29,15,1192,83,117,55,36,99,1641,21,61,0,0,553,17,4,180,134,521,8,19,80,24,334,16,0,11,0,0,185,230,0,0,346,2677,36,115,80,70,287,18,206,65,27,40,95,48,160,57,96,50,27,20,79,84,44,21,8,4,0,12,5,0,0,8,63,0,26,17,9,20,5,38,25,34,21,19,15,15,65,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Skeletonemaceae,Skeletonema,Skeletonema subsalsum,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,10,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Skeletonemaceae,Skeletonema,Skeletonema@,11,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,28,0,0,17,75,104,0,0,21,150,188,149,44,0,0,0,35,0,0,1392,1005,454,0,0,369,100,218,29,0,0,0,0,208,64,0,0,0,0,0,29,133,0,0,0,145,0,0,0,0,10,0,44,32,18,0,0,8,41,0,33,14,40,0,0,15,0,0,0,0,0,8,0,0,10,21,0,0,0,34,20,97,7,0,47,229,61,0,0,21,0,4,21,5,5,10,0,41,0,48,30,48,0,0,15,0,0,0,0,31,94,41,0,21,0,50,6,57,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,13,0,27,0,12,0,0,5,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella choctawhatcheeana,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira minima,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,302,92,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1432,706,342,18,6,0,44,0,0,21,0,22,0,0,0,6,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,138,786,255,2,0,225,473,219,65,107,3,9,12,23,0,107,55,375,27,34,12059,10465,5081,28,16,9247,1951,2587,59,10,0,0,77,393,51,0,0,20,19,6,18,117,0,7,6,22,0,0,0,16,0,0,0,19,0,5,0,0,0,12,2,3,0,0,10,9,0,3,4,0,0,2,0,9,0,0,3,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,25,0,0,0,53,969,0,6152,3609,1143,131,23,23,0,0,0,15,0,0,0,0,8,0,23,11,22,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira profunda,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,12,9,0,0,0,0,9,0,0,0,0,4,4,0,0,0,0,6,3,1,0,0,2,9,3,0,94,378,123,3,0,0,14,5,6,5,6,8,1,0,0,3,0,9,2,1,62,75,33,0,5,61,19,16,0,5,8,0,2,2,7,0,0,6,12,0,15,24,0,18,8,32,0,0,0,7,0,0,59,0,0,34,20,18,0,0,44,33,51,0,0,6,0,48,99,147,11,45,24,96,0,0,75,0,18,64,46,277,0,0,27,11,78,0,0,0,0,0,80,38,0,0,73,561,4,82,63,207,109,0,13,0,0,15,12,0,0,0,12,30,0,137,158,381,16,0,38,24,20,0,0,17,33,23,45,0,22,17,64,2,0,68,24,13,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira tenera,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromista,Ochrophyta,Khakista,Khakista_EXT,Bacillariophyceae,Coscinodiscophycidae,Coscinodiscophycidae_EXT,Thalassiosiranae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira@,11,94,21,36,0,0,142,66,111,38,0,58,134,137,28,0,114,139,37,70,0,174,165,343,88,18,578,4319,2060,261,0,420,510,402,269,145,128,248,398,205,37,84,35,546,178,53,355,305,216,26,39,217,45,99,16,9,8,0,25,47,14,0,22,133,11,9,29,66,62,4,5,305,177,36,0,9,75,28,104,0,0,95,66,251,0,0,380,387,277,0,0,1378,398,146,53,35,96,90,13,51,299,916,68,21,0,29,43,220,17,15,105,194,125,0,0,21,10,16,18,0,0,32,18,158,31,159,129,91,11,26,6,910,113,68,4,24,202,183,37,37,34,550,300,157,0,18,101,65,53,0,0,14,44,65,54,12,212,102,231,30,17,472,249,89,15,15,236,143,32,16,17,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
